id,date,platform,path,cloud,sun_el,n_valid,valid_frac,red_med,swir2_med,hci_mean,hci_med,hci_sd,hci_p5,hci_p10,hci_p25,hci_p75,hci_p90,hci_p95,frac_lt_0,frac_lt_005,frac_gt_010,frac_gt_015,frac_gt_020
LT05_L2SP_166040_19940926_02_T1,1994-09-26,landsat-5,166,0.0,47.61308203,81892,0.4439457021424234,0.3635025,0.475675,0.1181215286463421,0.1326006198617511,0.0353283560456443,0.0446980831133302,0.064486891333635,0.1059039790116801,0.1401265747661539,0.1449231074907029,0.1483052989258796,0.007522102281053,0.062057343818688,0.7769134958237679,0.024593366873443,0.0
LT05_L2SP_166040_19941012_02_T1,1994-10-12,landsat-5,166,0.0,43.58451588,81680,0.4427964264029838,0.3597349999999999,0.495035,0.1376465571749071,0.1496398867722844,0.0404680898922416,0.0726101638908906,0.0899192001093726,0.1296339359666851,0.1575644013776047,0.1625326012827433,0.1662688940015119,0.0045543584720861,0.0193315377081292,0.8696498530852106,0.4930215475024486,0.0025832517140058
LT05_L2SP_166040_19941028_02_T1,1994-10-28,landsat-5,166,0.0,39.25507274,94307,0.5112488073553647,0.356435,0.45274,0.1051455008077119,0.1136831705745407,0.0310571858477254,0.0441937491792412,0.0616111434807274,0.0949598920890856,0.1227652683210901,0.1317439068142354,0.1372872884708273,0.0067863467186953,0.0646399524955729,0.7186953248433309,0.0154707497852757,0.0002120733349592
LT05_L2SP_165040_19941208_02_T1,1994-12-08,landsat-5,165,0.0,29.97523986,184559,0.9975461183808704,0.2867775,0.3595425,0.1052693944794415,0.1158516478745741,0.0617874318804122,0.0416349059228942,0.0559551764650028,0.083792452125417,0.1330391245800717,0.1432550098552955,0.1507133454719876,0.011828195861486,0.0691594557837873,0.6265421897604561,0.0512410665424064,0.0090269236395949
LT05_L2SP_165040_19941224_02_T1,1994-12-24,landsat-5,165,0.0,28.3402139,184437,0.9968867052585494,0.246105,0.303305,0.0925879471932621,0.0990036218422537,0.0603710893117104,0.0076501443799136,0.027947191092751,0.0595286360073833,0.1364745718936624,0.1477826817129025,0.154147599545931,0.0390865173473869,0.1905040745620455,0.4962236427614849,0.0839582079517667,0.0030200014096954
LT05_L2SP_165040_19950210_02_T1,1995-02-10,landsat-5,165,0.0,33.13531835,184696,0.9982866068870836,0.24242,0.30276875,0.1106561756117156,0.1232077436498268,0.068522829651894,0.0350118484577689,0.0559858978698399,0.0880655635737306,0.1404211088444318,0.1533792471173169,0.1673874658923849,0.0213161086325637,0.083066227747217,0.6737395503963269,0.125725516524451,0.0196430891843894
LT05_L2SP_166040_19950305_02_T1,1995-03-05,landsat-5,166,0.0,39.55701888,98595,0.5344945355191257,0.295715,0.3980425,0.1339589120037002,0.151006169254813,0.0437832671071303,0.0554095681387799,0.0756148529261277,0.1147110832509432,0.160725209647712,0.1673113294885087,0.1707392037009863,0.0078198691617221,0.0401135960241391,0.8142400730260155,0.5197626654495664,0.0032151731832243
LT05_L2SP_165040_19950330_02_T1,1995-03-30,landsat-5,165,1.0,47.36985046,184961,0.9997189386691746,0.2470125,0.3051474999999999,0.100370778337782,0.1053823373786294,0.0520341182951536,0.0165257188010631,0.0358604513963987,0.0667202813019056,0.145071622592065,0.1542688855201778,0.1587436920508236,0.0248160423008093,0.1585577500121647,0.5291169489784333,0.1696844199588021,0.0015246457361281
LT05_L2SP_165040_19950501_02_T1,1995-05-01,landsat-5,165,0.0,55.13642029,184951,0.9996648884132466,0.2476175,0.311665,0.102231676113999,0.1092994701553769,0.0561546407771036,0.0197082836845513,0.0378745645890866,0.0696862255093403,0.1437993581773119,0.1531722210749614,0.1609692287145696,0.0218976918210769,0.1488988975458364,0.5511892339051965,0.1414266481392369,0.0064233229341825
LT05_L2SP_166040_19950508_02_T1,1995-05-08,landsat-5,166,0.0,56.15981831,99984,0.5420244600572469,0.291865,0.402415,0.1358591484139018,0.1474013345395811,0.0388489823286689,0.0617221888437526,0.08002464006528,0.118213388350259,0.1598852329861661,0.1727881817163047,0.178031441294733,0.0044207073131701,0.0281745079212674,0.8308829412706032,0.4307889262281965,0.0039806369019043
LT05_L2SP_165040_19950517_02_T1,1995-05-17,landsat-5,165,0.0,57.07747811,184969,0.9997621788739168,0.2569125,0.3337199999999999,0.1196007781145202,0.1286554876470547,0.0528275693741858,0.0498634384963685,0.0651917510268729,0.0926739924398788,0.1521329079778902,0.1601875678509012,0.1665293268532182,0.0080986543691105,0.0509382653309473,0.686596132324876,0.2990663300336813,0.0125372359692705
LT05_L2SP_166040_19950524_02_T1,1995-05-24,landsat-5,166,0.0,57.48169301,98485,0.5338982132014919,0.300005,0.417485,0.1489804192946104,0.1604984445005081,0.0346939391383923,0.0823534653192933,0.1013574018443761,0.1369889096688366,0.1688566949956114,0.1759267214386279,0.1807413851849414,0.0034319947200081,0.0132609026755343,0.906483220795045,0.6761943443163934,0.0109458293141087
LT05_L2SP_166040_19950609_02_T1,1995-06-09,landsat-5,166,0.0,57.5588399,98431,0.5336054731546535,0.312765,0.4207025,0.1318722500843423,0.1449329943033495,0.0389756983665745,0.0656775587081269,0.0818374914281115,0.1171456476600635,0.1528979601156121,0.1589522579784113,0.1626374173350365,0.0043482236287348,0.0237323607400107,0.8318720728225864,0.347786774491776,0.0036167467566112
LT05_L2SP_165040_19950618_02_T1,1995-06-18,landsat-5,165,0.0,57.21719201,184965,0.9997405587715458,0.2707175,0.3486525,0.1192211089818928,0.1254581827952778,0.0423659901351246,0.0537446629546539,0.0680903385745266,0.0935019631453829,0.1503883225132533,0.1586489722621775,0.1636557115190575,0.0052820803935879,0.0406239018192631,0.7016408509718055,0.2560484415970589,0.0080717973670694
LT05_L2SP_166040_19950625_02_T1,1995-06-25,landsat-5,166,0.0,56.81448191,85437,0.463163544106167,0.33218,0.442785,0.1360292330957067,0.1467798808487151,0.030630621256402,0.0739811347232074,0.0893143132159218,0.1284261426479169,0.1537449937183403,0.1590642807780353,0.1625166053402609,0.0023057925723047,0.0142210049510165,0.8681718693306179,0.3829839530882404,0.0024462469421913
LT05_L2SP_165040_19950704_02_T1,1995-07-04,landsat-5,165,0.0,56.17671221,184942,0.9996162431829114,0.266235,0.3476075,0.1254173617508793,0.1312987655356095,0.0430174264957135,0.0562819029753398,0.072193256899594,0.0954655434528988,0.1588886530846827,0.1677013278701281,0.1719855522328483,0.0053854722020957,0.0372495160644959,0.736614722453526,0.3612267629851521,0.0098247017984016
LT05_L2SP_166040_19950711_02_T1,1995-07-11,landsat-5,166,0.0,55.62174507,80881,0.438464957932171,0.3442525,0.4573325,0.1318185618659372,0.142641922321674,0.0292657206232615,0.068189002388112,0.087793275377376,0.125282656843554,0.1496476406523923,0.1542986571456444,0.1573953579430352,0.0022996748309244,0.0203508858693636,0.8580630803278891,0.2349624757359577,0.0011374735722852
LT05_L2SP_165040_19950720_02_T1,1995-07-20,landsat-5,165,1.0,54.84477518,185007,0.9999675698464432,0.2770975,0.3445824999999999,0.1026761851551348,0.1038411791827202,0.0446317577695127,0.0353535945119736,0.0496939086027562,0.0726638586730857,0.1400511484801219,0.1509569800286242,0.1549295772424651,0.0094428859448561,0.1013313009778008,0.5338014237299129,0.1121417027463825,0.0022215375634435
LT05_L2SP_166040_19950727_02_T1,1995-07-27,landsat-5,166,2.0,54.18936977,71622,0.3882708821233411,0.353355,0.4717699999999999,0.1343079067064133,0.1433782758450195,0.0254205763052218,0.0761715524196203,0.0939517049739155,0.1288228600378928,0.1497891841126355,0.1541296488992591,0.1572911840284093,0.0007818826617519,0.0104157940297673,0.8816425120772947,0.2485967998659629,0.0002792438077685
LT05_L2SP_166040_19950812_02_T1,1995-08-12,landsat-5,166,1.0,52.50511761,60238,0.326556943360222,0.34758,0.48123,0.1530452207415086,0.1590033257354246,0.0212048669701612,0.1027026799076763,0.1277517917534014,0.1502801675149878,0.1646794547349475,0.1695371397698309,0.1721149236444956,0.000182608984362,0.0025565257810684,0.959344599754308,0.7521000033201634,0.0008466416547694
LT05_L2SP_165040_19950821_02_T1,1995-08-21,landsat-5,165,0.0,51.39348372,184982,0.9998324442066232,0.27542,0.3478549999999999,0.1143499887848329,0.1206251817157789,0.0448774605753208,0.0510904454898392,0.063884998588887,0.0861012640901148,0.1469520019950247,0.1550751278364232,0.1600413831982957,0.0081629563957574,0.0475559784195219,0.6390729908855997,0.1937485809430106,0.0064492761457871
LT05_L2SP_166040_19950828_02_T1,1995-08-28,landsat-5,166,0.0,50.41206345,49510,0.2683992540549917,0.3644099999999999,0.5020199999999999,0.1521877427022532,0.1562957548632532,0.0169407121890997,0.120522166722122,0.1365142720117146,0.1495210075890219,0.161225629223413,0.1650220390848769,0.1670208465238269,0.0001413855786709,0.0014340537265198,0.9742678246818824,0.7373257927691376,0.0011310846293678
LT05_L2SP_165040_19950906_02_T1,1995-09-06,landsat-5,165,0.0,48.98510293,184985,0.9998486592834016,0.2714325,0.3407325,0.1086596431872599,0.113681624575722,0.0432631184384811,0.0426208449569457,0.0563092996373009,0.0795846936810118,0.1442313500534974,0.1525474924980773,0.1565146083827519,0.0097575479092899,0.0725680460577884,0.609860258939914,0.1480174068167689,0.0031948536367813
LT05_L2SP_166040_19950913_02_T2,1995-09-13,landsat-5,166,0.0,47.73656263,33599,0.1821439413652528,0.3650425,0.49795,0.1506551502312936,0.1523937450584526,0.0096767082628462,0.1314143813801136,0.1379231912637533,0.1458301557714462,0.1570045701796864,0.1611318634707196,0.1635574886861249,0.0,0.0,0.9999107116283222,0.5925473972439655,0.0
LT05_L2SP_165040_19950922_02_T2,1995-09-22,landsat-5,165,0.0,45.92996941,185013,1.0,0.3706799999999999,0.49377,0.1297436313806276,0.1426529512737958,0.0351573927022877,0.0639706162044339,0.076532277653366,0.1123295992467006,0.1523778224153889,0.1589081772653286,0.1639991027860615,0.0028700685897747,0.0228632582575278,0.7983060649792176,0.3132969034608379,0.0029349288968883
LT05_L2SP_166040_19950929_02_T1,1995-09-29,landsat-5,166,0.0,44.38198045,23673,0.1283339838667707,0.3865475,0.4937975,0.1200850396519019,0.1210384373365247,0.0086074930784292,0.105750244851675,0.1100010310715099,0.116071933294304,0.1255990716132766,0.129570627314041,0.132315485253729,0.0,0.0006758754699446,0.9815401512271364,8.448443374308283e-05,0.0
LT05_L2SP_165040_19951008_02_T1,1995-10-08,landsat-5,165,0.0,42.24131556,185002,0.9999405447184792,0.2852375,0.34076,0.0861798571362918,0.089922983965996,0.0428843600206628,0.0179176697018488,0.0321228298470973,0.0575727836493887,0.1229328389274166,0.1319619704615822,0.1361949819226437,0.0203457259921514,0.2016248472989481,0.4326277553756175,0.007453973470557,0.0011567442514134
LT05_L2SP_166040_19951015_02_T1,1995-10-15,landsat-5,166,0.0,40.47452047,20269,0.1098805186919941,0.381845,0.49223,0.124300591947592,0.1250510467368066,0.0087868243422499,0.1095979207490617,0.1139500289936923,0.1195181480325375,0.1300128840395269,0.1342183504699399,0.1366246829264995,0.0,0.000542700675909,0.98746854802901,0.0003453549755784,0.0
LT05_L2SP_166040_19951116_02_T1,1995-11-16,landsat-5,166,0.0,32.47340297,183387,0.9941614623991674,0.2791325,0.3341599999999999,0.0826353436374254,0.0906460393351383,0.0422871037160519,0.0169785706337586,0.032042128757857,0.055842727690465,0.1136372675304297,0.1233944010224803,0.1279331974384024,0.0221935033562902,0.1974840092263901,0.4294633752665129,0.0081794238413846,0.0011124016424283
LT05_L2SP_165040_19951125_02_T1,1995-11-25,landsat-5,165,2.0,30.55542185,184946,0.9996378632852828,0.3092999999999999,0.3502475,0.0634547112558164,0.0720830725134107,0.0422301679208106,0.0081189219943993,0.0233635378464591,0.0433266694710282,0.087971727170035,0.0967514416145572,0.1032375677673987,0.0357563829442107,0.3097444659522239,0.0734322450877553,0.0046337849967017,0.0010165129280979
LT05_L2SP_165040_19951227_02_T2,1995-12-27,landsat-5,165,2.0,26.80208976,185009,0.9999783798976288,0.3598725,0.435415,0.0920296309202266,0.0969481986030127,0.0285009430211159,0.0381501131980597,0.0623538087839654,0.0840792128083291,0.1078529622002834,0.1196001054348398,0.1265418724689216,0.013642579550184,0.0680723640471544,0.4171256533465939,0.0007242890886389,0.0
LT05_L2SP_166040_19960307_02_T1,1996-03-07,landsat-5,166,0.0,39.81428756,171308,0.9286798508109984,0.2436575,0.2906275,0.0824058437476272,0.0922905669408917,0.0576109525549738,-0.0023833382921666,0.0191627031878035,0.0533656283529729,0.1260496813860012,0.134974509204589,0.1394526551426663,0.0538386998855862,0.2327386928806594,0.4589919910336937,0.0098477595909122,0.0009048030448081
LT05_L2SP_165040_19960316_02_T1,1996-03-16,landsat-5,165,0.0,42.801189,184900,0.999389232108014,0.2579025,0.3181274999999999,0.0910445731156944,0.107055960938338,0.0684946619631274,0.0156014750272308,0.0325075405395227,0.0701684695885962,0.1254221199428466,0.13465242809376,0.1409433926925849,0.0340292049756625,0.1517468902109248,0.5525689561925365,0.0270470524607896,0.0046619794483504
LT05_L2SP_165040_19960401_02_T1,1996-04-01,landsat-5,165,0.0,48.02861782,184998,0.999918924616108,0.24814,0.3105374999999999,0.0970920717295931,0.1133270551930964,0.0676820070899425,0.0145099010624287,0.0377449389183946,0.07259743918312,0.1349956511114861,0.1439973370611746,0.1501998037394258,0.0335517140725845,0.1402231375474329,0.5911523367820193,0.0503518956961696,0.0048000518924528
LT05_L2SP_165040_19960417_02_T1,1996-04-17,landsat-5,165,0.0,52.63369627,184918,0.9994865225686844,0.260075,0.33339,0.1051275044859661,0.127035400251741,0.0802749247285187,0.0174197965350351,0.049899412055148,0.0865610344840306,0.1429133315732723,0.1525434230412754,0.1608314400511341,0.0378167620242485,0.1002065780508117,0.672957743432224,0.1271806963086341,0.0082847532419775
LT05_L2SP_166040_19960526_02_T1,1996-05-26,landsat-5,166,0.0,58.63537346,170339,0.9234267933038424,0.2738525,0.3417775,0.1019854730283962,0.1138368345768303,0.0507199408676663,0.0304484483955751,0.0477811853344653,0.078959842679055,0.1345916019450035,0.1417121287968423,0.1469798405237859,0.0177352221158982,0.1058712332466434,0.5900410358168123,0.0373373097176806,0.0045732333757976
LT05_L2SP_165040_19960604_02_T1,1996-06-04,landsat-5,165,0.0,58.91488797,184954,0.999681103490025,0.275145,0.3434275,0.0989200271278688,0.1118395825040308,0.055629036879166,0.0350424005942896,0.051254451437742,0.0787189154576853,0.1247616936203991,0.133725908961586,0.1459300294115702,0.0162851303567373,0.0959319614606875,0.5967808211771576,0.0426862895638915,0.0079911761843485
LT05_L2SP_166040_19960611_02_T1,1996-06-11,landsat-5,166,0.0,58.91423578,181848,0.9858183710642728,0.27036,0.3440325,0.1133718630875101,0.125188342185405,0.0556095285725868,0.0499514540759671,0.0654737746652553,0.0923911778465813,0.1403839769475301,0.1483976661279329,0.1562017329825957,0.0118065637235493,0.0500637895385156,0.6930898332673442,0.0828164181074303,0.009936870353262
LT05_L2SP_165040_19960620_02_T1,1996-06-20,landsat-5,165,0.0,58.70806229,185003,0.999945949744072,0.2934875,0.360065,0.0960320681651927,0.1059528521518703,0.043822302859322,0.0338580725056851,0.049256403018995,0.0754343089463131,0.1241556813477718,0.1315861372978688,0.1363921674087794,0.0133619454819651,0.1022469905893418,0.5444073879883029,0.0171889104501008,0.0023621238574509
LT05_L2SP_166040_19960627_02_T1,1996-06-27,landsat-5,166,0.0,58.42854195,184374,0.999512099921936,0.2757775,0.3482949999999999,0.1044667693231089,0.1158237423588791,0.0510836751988195,0.039616031279103,0.0569469807746847,0.082234398026016,0.1311750082779329,0.1392422269867455,0.1461345398607572,0.013130918676169,0.0773265210929957,0.6217308297265342,0.0383134281406272,0.0068339353704969
LT05_L2SP_165040_19960706_02_T1,1996-07-06,landsat-5,165,2.0,57.9696725,184945,0.9996324582596898,0.2909575,0.36507,0.1046706856151479,0.115908109015483,0.0500915035042328,0.0392004259107843,0.0554272386924132,0.0835020827847336,0.1319809303112387,0.1406724741968851,0.1488269311236024,0.0128795047176187,0.0788720971099516,0.6192381518829922,0.0467760685609235,0.0066127767714726
LT05_L2SP_166040_19960713_02_T1,1996-07-13,landsat-5,166,0.0,57.55004275,184395,0.9996259432734844,0.2822675,0.3552249999999999,0.1013523321415987,0.1122580009556976,0.0502579729579097,0.0344088076865676,0.0506752340433996,0.0783026946148331,0.129794368420521,0.1378627135238345,0.1436405572290974,0.0154722199625803,0.0982239214729249,0.5890018709834866,0.030955286206242,0.0059383388920523
LT05_L2SP_165040_19960722_02_T1,1996-07-22,landsat-5,165,0.0,56.94363753,185004,0.9999513547696648,0.2725875,0.3615225,0.1292811303975014,0.1401771137516822,0.0443347138361065,0.0680790129517784,0.0839899275120045,0.110494415502427,0.1545889821953529,0.1623351341054354,0.1682992814531448,0.0089998054096127,0.0237400272426542,0.8077717238546194,0.3609327365894791,0.0100754578279388
LT05_L2SP_166040_19960729_02_T1,1996-07-29,landsat-5,166,0.0,56.41873348,184438,0.9998590510885592,0.2745675,0.347965,0.1042603137043519,0.1150591490573809,0.0487231836349227,0.0405858903233253,0.0570377295242498,0.0812692962422803,0.1326527071273194,0.1403664008518312,0.1457724214947819,0.0132564872748565,0.0751038289289625,0.6178878539129681,0.0324553508496079,0.0028085318643663
LT05_L2SP_165040_19960807_02_T1,1996-08-07,landsat-5,165,0.0,55.66044813,184999,0.9999243296417007,0.2845775,0.36705,0.1166998871826959,0.1264435774211506,0.0409615879572514,0.058517674276577,0.0732264790760801,0.0957248464819085,0.1424566086115428,0.1498591354414123,0.1555651285722175,0.0091622116876307,0.0332650446759171,0.7241606711387629,0.0990599949188914,0.0044216455224082
LT05_L2SP_166040_19960814_02_T1,1996-08-14,landsat-5,166,0.0,54.9673565,184418,0.9997506288489896,0.2802325,0.353135,0.1037310529005459,0.1143318872565769,0.0461726260669569,0.0409781963306935,0.0553919571759216,0.0797548160003435,0.1320882601865615,0.1399491092439647,0.1450498087731839,0.0129271546161437,0.0760934399028294,0.6066381806548168,0.028760750035246,0.0030636922643125
LT05_L2SP_166040_19960830_02_T1,1996-08-30,landsat-5,166,0.0,52.97946711,184461,0.9999837366640644,0.2716525,0.34362,0.1079054932064787,0.1171635619207465,0.0405850323629656,0.0467557415481201,0.0615683808379837,0.0852606417362608,0.1347963088515734,0.1433561179006032,0.1488079126722578,0.0117097923138224,0.0567111747198594,0.6426236440223136,0.0437707699730566,0.0025533852684307
LT05_L2SP_165040_19960908_02_T1,1996-09-08,landsat-5,165,0.0,51.55179776,184973,0.999783798976288,0.289335,0.3643,0.1072190505295183,0.1145609809443794,0.0431417914504135,0.0483874453149724,0.0627064922318907,0.0853324639605986,0.1301937609503538,0.141568566745622,0.1565118007056257,0.0100122720613278,0.0527860822930914,0.6300487098117022,0.0646905224005665,0.007395673963227
LT05_L2SP_166040_19960915_02_T1,1996-09-15,landsat-5,166,0.0,50.2650292,184396,0.9996313643854629,0.2809475,0.36518,0.1240596635122428,0.1326088933854044,0.0418805495965724,0.0686378464691737,0.0808748000937431,0.1035905078802571,0.147025303460825,0.1552122610932828,0.1617538521663119,0.0061281155773444,0.0205102062951474,0.7912210677021193,0.1837946593201588,0.0097507538124471
LT05_L2SP_165040_19960924_02_T1,1996-09-24,landsat-5,165,0.0,48.39890679,184973,0.999783798976288,0.3065775,0.3812125,0.1032594232308481,0.1108550106981365,0.0431884676770616,0.0473503909138839,0.0610951652046536,0.0812696347849296,0.1287698691500111,0.1371891163745234,0.1424186515780735,0.0090986252047596,0.0580084661004579,0.5946867921264184,0.0230736377741616,0.0037248679537013
LT05_L2SP_166040_19961001_02_T1,1996-10-01,landsat-5,166,0.0,46.79141291,184396,0.9996313643854629,0.29346,0.362155,0.0939655320173344,0.1020373733824756,0.0444799524227578,0.0366004493636285,0.0494597310426574,0.0711076324103398,0.1213250809477386,0.129310294233073,0.1342209268688676,0.0119742293759083,0.1019490661402633,0.5148159396082345,0.0127443111564242,0.0024729386754593
LT05_L2SP_165040_19961010_02_T1,1996-10-10,landsat-5,165,3.0,44.56629223,184988,0.99986487436018,0.2790775,0.33845,0.0848660465633487,0.0944521428109816,0.0431127198464322,0.0240714339626721,0.0394380037989626,0.0631301920157055,0.1129750693209525,0.1219723208793879,0.1265040850129932,0.0204013233290808,0.1586481285272558,0.4453261833199991,0.0064815015028001,0.0009189785283369
LT05_L2SP_165040_19961026_02_T2,1996-10-26,landsat-5,165,0.0,40.36528298,184915,0.999470307491906,0.2865575,0.3544,0.0962532877658584,0.1059610697619538,0.0513942175457837,0.0364764372347023,0.0533211780747007,0.0748581499884098,0.1230695567262636,0.1312634592153459,0.1365263282987077,0.0165048806208257,0.0879485168861368,0.5539301841386584,0.01878160235784,0.0035421680231457
LT05_L2SP_166040_19961102_02_T1,1996-11-02,landsat-5,166,1.0,38.52348726,184457,0.9999620522161504,0.26662,0.3388075,0.1152607255170231,0.1247347585976606,0.0421791044778089,0.0566693501581356,0.0729461150557315,0.0943173580767971,0.1406276606974484,0.1493089742023924,0.1550990921586335,0.0092704532763733,0.0378624828550827,0.7228351323072586,0.0908992339678082,0.0027215014881517
LT05_L2SP_165040_19961111_02_T1,1996-11-11,landsat-5,165,1.0,36.24163454,184917,0.9994811175430915,0.2928825,0.3588,0.0973100098743435,0.1062121868126518,0.0462100170619798,0.0409803415431845,0.0547793063130134,0.0760667395851811,0.1210194951526448,0.1299517103209984,0.136861385311884,0.0112807367629801,0.0760665595916005,0.5618358506789533,0.0236322241870677,0.0035962080284668
LT05_L2SP_166040_19961204_02_T1,1996-12-04,landsat-5,166,1.0,31.52550655,184416,0.9997397866250324,0.25672,0.31832,0.0996285150838763,0.1092609853327312,0.0516401732810374,0.0315223987322377,0.0542169024813973,0.0832172604582349,0.1227198337887413,0.1353058748513307,0.1478818485421063,0.0168098212736422,0.0905181762970675,0.6223917664410897,0.0456142634044768,0.0059051275377407
LT05_L2SP_166040_19970105_02_T1,1997-01-05,landsat-5,166,0.0,29.58990222,184437,0.9998536299765808,0.2374425,0.3154875,0.1314693848026454,0.1421393609555488,0.057567130359839,0.063146712561196,0.0859239060607994,0.1145037093095138,0.155325418237237,0.1685203076419946,0.1812892843061784,0.0083931098423852,0.0306229227324235,0.8313299392204384,0.3565770425673807,0.02097735270038
LT05_L2SP_166040_19970206_02_T1,1997-02-06,landsat-5,166,0.0,34.33632076,184460,0.999978315552086,0.25903,0.336745,0.1207282304804812,0.1315285251366122,0.0489008634678666,0.0517832364341818,0.0737223304016421,0.1028855915389035,0.1442875847342315,0.1556312263330124,0.1664865612161536,0.0089829773392605,0.0432505692291011,0.7686165022227041,0.156472948064621,0.0078607828255448
LT05_L2SP_165040_19970319_02_T1,1997-03-19,landsat-5,165,0.0,47.10141914,184985,0.9998486592834016,0.2288899999999999,0.26387,0.0871701092043666,0.1019246833660521,0.0593255404467946,-0.010716020350594,0.020791173213138,0.0675600929511647,0.1207026314824938,0.1323302631229834,0.1402858053556621,0.0627726572424791,0.1767819012352353,0.5191826364299809,0.0230775468281211,0.0036813795713165
LT05_L2SP_166040_19970326_02_T1,1997-03-26,landsat-5,166,0.0,49.47581472,175632,0.9521207390059848,0.25639,0.3412,0.1294124801328951,0.143984981494651,0.0541562940046326,0.0257702311059277,0.0718185641446541,0.1126499605390103,0.1603065313375501,0.1729332594220822,0.1818084222907189,0.0326762776714949,0.0714733078254532,0.8150621754577754,0.4266705383984695,0.0155324769973581
LT05_L2SP_166040_19970411_02_T1,1997-04-11,landsat-5,166,2.0,54.5217892,183807,0.9964383294301328,0.3070725,0.3495324999999999,0.065552390818323,0.0687083672711732,0.0368372727914258,0.0048857280811346,0.0146251899066663,0.0354045639343203,0.1013055561092893,0.1097143105203215,0.1131962081124959,0.0343077249506275,0.3659925900536976,0.2656645285544076,3.808342446152758e-05,1.6321467626368965e-05
LT05_L2SP_166040_19970427_02_T1,1997-04-27,landsat-5,166,0.0,58.59504234,184438,0.9998590510885592,0.2777025,0.348405,0.09919602180054,0.1119159639553458,0.045369042560933,0.028848738374129,0.0461295615784044,0.0739971187858223,0.1287090930796425,0.1359249723765291,0.140831634932657,0.014861362625923,0.1155618690291588,0.5867988158622409,0.0211019421160498,0.0023259848838091
LT05_L2SP_165040_19970506_02_T1,1997-05-06,landsat-5,165,0.0,60.28500623,185003,0.999945949744072,0.281195,0.36859,0.1164088997667079,0.1300198722157408,0.0451296410656557,0.0471892453390761,0.0654219176664664,0.0952987953443293,0.1429154642830886,0.1509513645132229,0.158359067272587,0.0092106614487332,0.0558261217385664,0.7195396831402734,0.1121603433457835,0.0054701815646232
LT05_L2SP_166040_19970513_02_T1,1997-05-13,landsat-5,166,0.0,61.27000482,184304,0.9991326220834418,0.26068,0.3530525,0.1384382714786881,0.1502440706939222,0.0512113579547684,0.0657251866050638,0.0833248095223976,0.1151719618343072,0.1611143907351314,0.1726532292582646,0.1926612662510726,0.0079108429551176,0.0253168677836617,0.8258529386231444,0.5028051480163208,0.0407370431461064
LT05_L2SP_165040_19970522_02_T1,1997-05-22,landsat-5,165,1.0,62.12335561,184857,0.9991568160075238,0.284495,0.3697175,0.1191492809916752,0.1289394850130731,0.036382975642065,0.0597646704535884,0.0732832151892294,0.098217916777798,0.1434853498894641,0.1499466006442137,0.1540533682006878,0.0066483822630465,0.02863294330212,0.7261613030612852,0.0995526271658633,0.0041221051948262
LT05_L2SP_165040_19970623_02_T1,1997-06-23,landsat-5,165,0.0,62.22693502,184971,0.9997729889251026,0.2816075,0.3811024999999999,0.1332827807572631,0.1441045203115529,0.0418480190311063,0.0747368883881906,0.0885116816481724,0.113349117699116,0.1570650168681861,0.1651759620346234,0.173507303246852,0.0088175984343491,0.0174135405009433,0.8462299495596607,0.418352065999535,0.0073200663887852
LT05_L2SP_166040_19970630_02_T1,1997-06-30,landsat-5,166,0.0,61.87898132,184432,0.9998265244166884,0.2912325,0.37035,0.1057931833943543,0.1162573707656743,0.0394066024267312,0.0484256865527188,0.0629577850355288,0.0845447699554842,0.1295589256200622,0.1374403340163993,0.1453289500006749,0.0103669645180879,0.0541934154593562,0.6353398542552269,0.0360458055001301,0.0021742430814609
LT05_L2SP_165040_19970709_02_T1,1997-07-09,landsat-5,165,0.0,61.3327345,184997,0.9999135195905152,0.31117,0.3956774999999999,0.1098961757588471,0.1194666075307328,0.0378811126497047,0.0525935011951107,0.0663080439391955,0.0901841358771558,0.1345873363414893,0.1418950420666598,0.1470591229533946,0.0082055384681913,0.0433790818229484,0.664929701562728,0.0357194981540241,0.0021135477872614
LT05_L2SP_166040_19970716_02_T1,1997-07-16,landsat-5,166,1.0,60.85105862,184424,0.9997831555208604,0.289005,0.3704875,0.1141975741613105,0.12254809748598,0.040482163689982,0.0473652513352097,0.0614079784819377,0.0889642264349452,0.1463333498425557,0.1571525955282432,0.1613977237297245,0.0102535461762026,0.057335270897497,0.6791361211122197,0.2014217238537283,0.0010248123888431
LT05_L2SP_165040_19970725_02_T1,1997-07-25,landsat-5,165,0.0,60.15489899,184983,0.999837849232216,0.2861725,0.3825599999999999,0.1275485678217903,0.1357710513278562,0.0423770359437238,0.0657261211379236,0.0801340684090167,0.1053683563885045,0.1558596278386004,0.1677153840333525,0.1733185299094335,0.0095414173194293,0.0249752679975997,0.7807690436418482,0.3173426747322727,0.00435715714417
LT05_L2SP_166040_19970801_02_T1,1997-08-01,landsat-5,166,0.0,59.53853256,184245,0.9988127764767109,0.2949725,0.383605,0.110922494044808,0.1200735921533456,0.041833939979585,0.0522850587756736,0.0668560327766745,0.0912989211174129,0.1375171704152658,0.1459400725131555,0.1498924800839471,0.0101820944937447,0.0452983798746234,0.6769193193845152,0.0492116475345328,0.0019484924964042
